,일자,CD_91일,콜_금리,국고채_3년,회사채_3년
558,2003.06.16,4.26,4.00,3.95,5.19
559,2003.06.17,4.26,4.00,3.98,5.22
560,2003.06.18,4.26,4.00,3.95,5.21
561,2003.06.19,4.26,3.99,4.00,5.26
562,2003.06.20,4.27,3.97,4.09,5.35
563,2003.06.23,4.28,4.02,4.15,5.41
564,2003.06.24,4.28,4.01,4.09,5.37
565,2003.06.25,4.28,4.00,4.09,5.37
566,2003.06.26,4.29,4.01,4.12,5.40
567,2003.06.27,4.29,4.01,4.16,5.45
568,2003.06.30,4.30,4.10,4.16,5.45
569,2003.07.01,4.30,4.01,4.13,5.43
570,2003.07.02,4.30,4.02,4.08,5.38
571,2003.07.03,4.31,4.02,4.07,5.38
572,2003.07.04,4.33,4.01,4.21,5.50
573,2003.07.07,4.33,4.00,4.22,5.51
574,2003.07.08,4.34,4.02,4.29,5.55
575,2003.07.09,4.34,4.01,4.31,5.56
576,2003.07.10,4.24,3.77,4.32,5.57
577,2003.07.11,4.19,3.77,4.20,5.50
578,2003.07.14,4.18,3.77,4.27,5.56
579,2003.07.15,4.12,3.78,4.32,5.61
580,2003.07.16,4.11,3.76,4.49,5.77
581,2003.07.18,4.09,3.77,4.47,5.75
582,2003.07.21,4.05,3.80,4.44,5.72
583,2003.07.22,4.05,3.74,4.46,5.74
584,2003.07.23,4.02,3.76,4.42,5.71
585,2003.07.24,4.02,3.76,4.46,5.74
586,2003.07.25,4.01,3.71,4.48,5.76
587,2003.07.28,4.01,3.71,4.57,5.84
588,2003.07.29,3.98,3.74,4.68,5.94
589,2003.07.30,3.97,3.77,4.58,5.87
590,2003.07.31,3.96,3.75,4.58,5.87
591,2003.08.01,3.95,3.75,4.75,6.01
592,2003.08.04,3.94,3.75,4.67,5.94
593,2003.08.05,3.93,3.75,4.66,5.93
594,2003.08.06,3.93,3.78,4.65,5.92
595,2003.08.07,3.93,3.75,4.62,5.90
596,2003.08.08,3.92,3.75,4.58,5.86
597,2003.08.11,3.92,3.75,4.61,5.89
598,2003.08.12,3.91,3.77,4.63,5.91
599,2003.08.13,3.90,3.76,4.60,5.89
600,2003.08.14,3.90,3.76,4.66,5.94
601,2003.08.18,3.90,3.75,4.67,5.95
602,2003.08.19,3.90,3.75,4.66,5.93
603,2003.08.20,3.88,3.75,4.63,5.89
604,2003.08.21,3.88,3.77,4.63,5.89
605,2003.08.22,3.87,3.74,4.64,5.89
606,2003.08.25,3.86,3.72,4.58,5.83
607,2003.08.26,3.85,3.71,4.57,5.79
608,2003.08.27,3.85,3.71,4.57,5.75
609,2003.08.28,3.85,3.72,4.50,5.63
610,2003.08.29,3.85,3.72,4.46,5.60
611,2003.09.01,3.85,3.65,4.42,5.53
612,2003.09.02,3.85,3.66,4.43,5.53
613,2003.09.03,3.85,3.65,4.43,5.52
614,2003.09.04,3.84,3.69,4.40,5.46
615,2003.09.05,3.84,3.67,4.38,5.43
616,2003.09.08,3.83,3.77,4.31,5.32
617,2003.09.09,3.83,3.77,4.39,5.38
618,2003.09.15,3.82,3.75,4.27,5.26
619,2003.09.16,3.82,3.74,4.27,5.26
620,2003.09.17,3.81,3.75,4.20,5.18
621,2003.09.18,3.81,3.76,4.17,5.14
622,2003.09.19,3.80,3.76,4.12,5.08
623,2003.09.22,3.80,3.74,4.13,5.08
624,2003.09.23,3.80,3.76,4.09,5.03
625,2003.09.24,3.80,3.75,4.08,5.02
626,2003.09.25,3.82,3.75,4.20,5.12
627,2003.09.26,3.90,3.75,4.18,5.10
628,2003.09.29,3.90,3.75,4.11,5.05
629,2003.09.30,3.89,3.77,4.11,5.05
630,2003.10.01,3.88,3.74,4.00,4.95
631,2003.10.02,3.88,3.76,3.98,4.93
632,2003.10.06,3.88,3.74,4.06,5.01
633,2003.10.07,3.88,3.69,4.08,5.03
634,2003.10.08,3.88,3.74,4.12,5.06
635,2003.10.09,3.88,3.74,4.12,5.06
636,2003.10.10,3.88,3.74,4.17,5.10
637,2003.10.13,3.88,3.75,4.16,5.09
638,2003.10.14,3.88,3.74,4.22,5.14
639,2003.10.15,3.91,3.74,4.21,5.13
640,2003.10.16,3.92,3.74,4.31,5.22
641,2003.10.17,3.93,3.74,4.33,5.24
642,2003.10.20,3.94,3.75,4.41,5.31
643,2003.10.21,3.94,3.77,4.41,5.31
644,2003.10.22,3.94,3.75,4.42,5.31
645,2003.10.23,3.94,3.74,4.35,5.23
646,2003.10.24,3.96,3.75,4.44,5.31
647,2003.10.27,3.97,3.76,4.47,5.34
648,2003.10.28,3.99,3.75,4.47,5.35
649,2003.10.29,4.03,3.75,4.39,5.26
650,2003.10.30,4.04,3.77,4.51,5.35
651,2003.10.31,4.05,3.84,4.48,5.32
652,2003.11.03,4.09,3.82,4.55,5.38
653,2003.11.04,4.14,3.82,4.65,5.46
654,2003.11.05,4.15,3.82,4.69,5.49
655,2003.11.06,4.16,3.80,4.68,5.48
656,2003.11.07,4.17,3.78,4.77,5.55
657,2003.11.10,4.20,3.78,4.70,5.49
658,2003.11.11,4.21,3.77,4.71,5.49
659,2003.11.12,4.24,3.77,4.81,5.59
660,2003.11.13,4.25,3.76,4.92,5.68
661,2003.11.14,4.25,3.76,4.95,5.70
662,2003.11.17,4.25,3.76,4.88,5.63
663,2003.11.18,4.27,3.76,4.97,5.71
664,2003.11.19,4.26,3.76,4.87,5.62
665,2003.11.20,4.26,3.77,4.78,5.52
666,2003.11.21,4.26,3.75,4.71,5.45
667,2003.11.24,4.27,3.78,4.71,5.45
668,2003.11.25,4.27,3.78,4.71,5.45
669,2003.11.26,4.27,3.77,4.70,5.44
670,2003.11.27,4.27,3.77,4.76,5.49
671,2003.11.28,4.28,3.78,4.88,5.60
672,2003.12.01,4.31,3.78,5.01,5.71
673,2003.12.02,4.31,3.77,5.00,5.71
674,2003.12.03,4.32,3.78,5.06,5.76
675,2003.12.04,4.33,3.75,5.06,5.76
676,2003.12.05,4.33,3.74,4.99,5.70
677,2003.12.08,4.33,3.78,4.88,5.61
678,2003.12.09,4.34,3.78,4.91,5.64
679,2003.12.10,4.35,3.78,4.90,5.63
680,2003.12.11,4.35,3.77,4.83,5.56
681,2003.12.12,4.35,3.77,4.84,5.56
682,2003.12.15,4.35,3.76,4.96,5.67
683,2003.12.16,4.35,3.76,4.84,5.57
684,2003.12.17,4.35,3.76,4.84,5.57
685,2003.12.18,4.35,3.77,4.84,5.57
686,2003.12.19,4.35,3.74,4.81,5.55
687,2003.12.22,4.35,3.72,4.80,5.55
688,2003.12.23,4.35,3.77,4.79,5.55
689,2003.12.24,4.35,3.77,4.77,5.53
690,2003.12.26,4.35,3.78,4.73,5.50
691,2003.12.29,4.35,3.78,4.73,5.50
692,2003.12.30,4.36,3.77,4.81,5.57
693,2003.12.31,4.36,3.97,4.82,5.58
694,2004.01.02,4.33,3.77,4.80,5.56
695,2004.01.05,4.33,3.76,4.87,5.63
696,2004.01.06,4.33,3.74,4.87,5.63
697,2004.01.07,4.33,3.75,4.89,5.65
698,2004.01.08,4.33,3.78,4.94,5.70
699,2004.01.09,4.30,3.78,4.97,5.73
700,2004.01.12,4.27,3.79,4.87,5.65
701,2004.01.13,4.27,3.79,4.84,5.62
702,2004.01.14,4.27,3.79,4.82,5.61
703,2004.01.15,4.24,3.80,4.80,5.59
704,2004.01.16,4.24,3.80,4.83,5.62
705,2004.01.19,4.24,3.77,4.92,5.71
706,2004.01.20,4.24,3.75,4.94,5.72
707,2004.01.26,4.22,3.81,4.93,5.72
708,2004.01.27,4.21,3.78,4.90,5.70
709,2004.01.28,4.20,3.78,4.87,5.68
710,2004.01.29,4.19,3.78,4.92,5.73
711,2004.01.30,4.19,3.78,4.94,5.74
712,2004.02.02,4.19,3.78,4.95,5.75
713,2004.02.03,4.18,3.77,4.91,5.71
714,2004.02.04,4.18,3.78,4.89,5.70
715,2004.02.05,4.17,3.79,4.90,5.71
716,2004.02.06,4.17,3.74,4.94,5.75
717,2004.02.09,4.11,3.78,4.89,5.70
718,2004.02.10,4.11,3.79,4.87,5.68
719,2004.02.11,4.11,3.79,4.84,5.65
720,2004.02.12,4.08,3.73,4.80,5.61
721,2004.02.13,4.08,3.73,4.82,5.63
722,2004.02.16,4.07,3.68,4.82,5.63
723,2004.02.17,4.04,3.68,4.78,5.59
724,2004.02.18,4.01,3.73,4.75,5.55
725,2004.02.19,4.00,3.78,4.75,5.55
726,2004.02.20,4.00,3.76,4.75,5.55
727,2004.02.23,4.00,3.78,4.80,5.59
728,2004.02.24,4.00,3.78,4.77,5.56
729,2004.02.25,4.00,3.78,4.73,5.52
730,2004.02.26,4.00,3.78,4.76,5.54
731,2004.02.27,4.00,3.78,4.78,5.56
732,2004.03.02,4.00,3.79,4.75,5.53
733,2004.03.03,4.00,3.79,4.79,5.56
734,2004.03.04,4.00,3.74,4.78,5.55
735,2004.03.05,3.98,3.75,4.77,5.54
736,2004.03.08,3.97,3.79,4.68,5.45
737,2004.03.09,3.97,3.78,4.66,5.43
738,2004.03.10,3.97,3.80,4.66,5.43
739,2004.03.11,3.96,3.79,4.60,5.38
740,2004.03.12,3.95,3.78,4.57,5.35
741,2004.03.15,3.94,3.78,4.57,5.35
742,2004.03.16,3.94,3.73,4.60,5.38
743,2004.03.17,3.94,3.73,4.56,5.36
744,2004.03.18,3.91,3.67,4.52,5.33
745,2004.03.19,3.90,3.73,4.52,5.33
746,2004.03.22,3.90,3.72,4.48,5.29
747,2004.03.23,3.88,3.78,4.40,5.21
748,2004.03.24,3.88,3.78,4.41,5.21
749,2004.03.25,3.88,3.77,4.42,5.22
750,2004.03.26,3.88,3.75,4.51,5.31
751,2004.03.29,3.88,3.73,4.56,5.36
752,2004.03.30,3.90,3.73,4.53,5.33
753,2004.03.31,3.90,3.74,4.50,5.30
754,2004.04.01,3.90,3.75,4.40,5.22
755,2004.04.02,3.90,3.76,4.42,5.23
756,2004.04.06,3.95,3.69,4.63,5.42
757,2004.04.07,3.95,3.69,4.57,5.35
758,2004.04.08,3.94,3.75,4.56,5.34
759,2004.04.09,3.91,3.75,4.49,5.26
760,2004.04.12,3.91,3.76,4.54,5.30
761,2004.04.13,3.91,3.75,4.55,5.31
762,2004.04.14,3.91,3.75,4.65,5.40
763,2004.04.16,3.91,3.76,4.60,5.34
764,2004.04.19,3.91,3.75,4.59,5.33
765,2004.04.20,3.91,3.76,4.58,5.32
766,2004.04.21,3.91,3.70,4.63,5.36
767,2004.04.22,3.91,3.70,4.60,5.33
768,2004.04.23,3.90,3.76,4.55,5.27
769,2004.04.26,3.90,3.77,4.54,5.26
770,2004.04.27,3.90,3.76,4.52,5.24
771,2004.04.28,3.90,3.76,4.51,5.23
772,2004.04.29,3.90,3.76,4.49,5.21
773,2004.04.30,3.90,3.76,4.43,5.14
774,2004.05.03,3.90,3.76,4.49,5.19
775,2004.05.04,3.90,3.75,4.49,5.19
776,2004.05.06,3.90,3.72,4.44,5.13
777,2004.05.07,3.90,3.68,4.42,5.11
778,2004.05.10,3.90,3.78,4.42,5.11
779,2004.05.11,3.90,3.77,4.43,5.12
780,2004.05.12,3.90,3.77,4.41,5.10
781,2004.05.13,3.90,3.77,4.39,5.08
782,2004.05.14,3.90,3.76,4.39,5.08
783,2004.05.17,3.90,3.76,4.40,5.08
784,2004.05.18,3.90,3.76,4.41,5.09
785,2004.05.19,3.90,3.75,4.43,5.11
786,2004.05.20,3.90,3.71,4.43,5.11
787,2004.05.21,3.90,3.69,4.39,5.07
788,2004.05.24,3.89,3.77,4.37,5.05
789,2004.05.25,3.89,3.77,4.31,4.99
790,2004.05.27,3.89,3.77,4.28,4.96
791,2004.05.28,3.89,3.75,4.23,4.90
792,2004.05.31,3.89,3.77,4.24,4.91
793,2004.06.01,3.89,3.76,4.28,4.94
794,2004.06.02,3.89,3.76,4.27,4.93
795,2004.06.03,3.88,3.76,4.18,4.83
796,2004.06.04,3.88,3.67,4.19,4.83
797,2004.06.07,3.88,3.70,4.22,4.86
798,2004.06.08,3.88,3.77,4.24,4.88
799,2004.06.09,3.88,3.76,4.26,4.90
800,2004.06.10,3.88,3.77,4.23,4.87
801,2004.06.11,3.89,3.77,4.23,4.87
802,2004.06.14,3.90,3.77,4.31,4.94
803,2004.06.15,3.90,3.77,4.33,4.96
804,2004.06.16,3.90,3.77,4.28,4.90
805,2004.06.17,3.93,3.77,4.37,4.99
806,2004.06.18,3.93,3.77,4.39,5.01
807,2004.06.21,3.93,3.67,4.35,4.97
808,2004.06.22,3.93,3.68,4.32,4.94
809,2004.06.23,3.93,3.77,4.31,4.93
810,2004.06.24,3.93,3.78,4.30,4.92
811,2004.06.25,3.93,3.78,4.31,4.92
812,2004.06.28,3.93,3.77,4.28,4.89
813,2004.06.29,3.93,3.76,4.29,4.90
814,2004.06.30,3.93,3.78,4.24,4.84
815,2004.07.01,3.93,3.78,4.22,4.81
816,2004.07.02,3.91,3.78,4.24,4.83
817,2004.07.05,3.91,3.77,4.21,4.79
818,2004.07.06,3.91,3.71,4.21,4.79
819,2004.07.07,3.91,3.69,4.20,4.78
820,2004.07.08,3.91,3.77,4.23,4.81
821,2004.07.09,3.91,3.77,4.23,4.81
822,2004.07.12,3.91,3.76,4.25,4.83
823,2004.07.13,3.91,3.76,4.25,4.83
824,2004.07.14,3.91,3.76,4.22,4.80
825,2004.07.15,3.91,3.77,4.21,4.79
826,2004.07.16,3.91,3.76,4.21,4.79
827,2004.07.19,3.90,3.76,4.19,4.77
828,2004.07.20,3.90,3.77,4.19,4.77
829,2004.07.21,3.90,3.71,4.20,4.78
830,2004.07.22,3.90,3.70,4.20,4.78
831,2004.07.23,3.90,3.78,4.18,4.76
832,2004.07.26,3.90,3.79,4.15,4.73
833,2004.07.27,3.90,3.78,4.12,4.70
834,2004.07.28,3.90,3.77,4.10,4.68
835,2004.07.29,3.90,3.78,4.11,4.68
836,2004.07.30,3.90,3.77,4.08,4.65
837,2004.08.02,3.90,3.78,4.08,4.65
838,2004.08.03,3.90,3.78,4.07,4.64
839,2004.08.04,3.90,3.77,4.06,4.62
840,2004.08.05,3.90,3.70,4.09,4.65
841,2004.08.06,3.90,3.69,4.12,4.68
842,2004.08.09,3.90,3.77,4.08,4.64
843,2004.08.10,3.90,3.78,4.04,4.60
844,2004.08.11,3.90,3.78,4.04,4.60
845,2004.08.12,3.73,3.53,3.87,4.42
846,2004.08.13,3.67,3.53,3.74,4.30
847,2004.08.16,3.65,3.53,3.74,4.30
848,2004.08.17,3.62,3.52,3.71,4.26
849,2004.08.18,3.59,3.53,3.70,4.24
850,2004.08.19,3.58,3.51,3.67,4.22
851,2004.08.20,3.58,3.46,3.67,4.23
852,2004.08.23,3.57,3.52,3.72,4.28
853,2004.08.24,3.56,3.52,3.69,4.25
854,2004.08.25,3.56,3.52,3.64,4.20
855,2004.08.26,3.55,3.52,3.62,4.18
856,2004.08.27,3.53,3.51,3.59,4.15
857,2004.08.30,3.52,3.51,3.57,4.12
858,2004.08.31,3.52,3.52,3.56,4.11
859,2004.09.01,3.52,3.53,3.59,4.14
860,2004.09.02,3.52,3.52,3.62,4.16
861,2004.09.03,3.52,3.52,3.62,4.16
862,2004.09.06,3.52,3.49,3.64,4.17
863,2004.09.07,3.52,3.45,3.65,4.17
864,2004.09.08,3.51,3.53,3.63,4.14
865,2004.09.09,3.51,3.53,3.65,4.16
866,2004.09.10,3.51,3.53,3.63,4.14
867,2004.09.13,3.51,3.52,3.65,4.16
868,2004.09.14,3.53,3.52,3.62,4.13
869,2004.09.15,3.52,3.53,3.59,4.10
870,2004.09.16,3.52,3.52,3.57,4.08
871,2004.09.17,3.53,3.52,3.56,4.06
872,2004.09.20,3.53,3.53,3.54,4.04
873,2004.09.21,3.53,3.44,3.52,4.02
874,2004.09.22,3.53,3.43,3.52,4.02
875,2004.09.23,3.54,3.55,3.55,4.05
876,2004.09.24,3.54,3.54,3.55,4.05
877,2004.09.30,3.54,3.55,3.53,4.03
878,2004.10.01,3.54,3.53,3.51,4.01
879,2004.10.04,3.52,3.52,3.42,3.91
880,2004.10.05,3.47,3.53,3.40,3.89
881,2004.10.06,3.43,3.45,3.46,3.94
882,2004.10.07,3.54,3.47,3.63,4.10
883,2004.10.08,3.54,3.53,3.68,4.15
884,2004.10.11,3.53,3.53,3.64,4.11
885,2004.10.12,3.53,3.52,3.63,4.10
886,2004.10.13,3.53,3.52,3.61,4.08
887,2004.10.14,3.53,3.51,3.56,4.02
888,2004.10.15,3.53,3.52,3.56,4.02
889,2004.10.18,3.53,3.51,3.57,4.03
890,2004.10.19,3.53,3.52,3.57,4.03
891,2004.10.20,3.53,3.52,3.56,4.02
892,2004.10.21,3.53,3.48,3.55,4.01
893,2004.10.22,3.53,3.45,3.54,4.00
894,2004.10.25,3.53,3.54,3.52,3.98
895,2004.10.26,3.53,3.52,3.48,3.94
896,2004.10.27,3.53,3.53,3.48,3.94
897,2004.10.28,3.53,3.54,3.50,3.96
898,2004.10.29,3.53,3.53,3.45,3.91
899,2004.11.01,3.53,3.53,3.47,3.93
900,2004.11.02,3.53,3.53,3.51,3.96
901,2004.11.03,3.54,3.53,3.56,4.01
902,2004.11.04,3.54,3.53,3.54,3.99
903,2004.11.05,3.54,3.52,3.56,4.01
904,2004.11.08,3.54,3.52,3.51,3.95
905,2004.11.09,3.54,3.53,3.51,3.95
906,2004.11.10,3.54,3.53,3.57,4.01
907,2004.11.11,3.37,3.28,3.37,3.81
908,2004.11.12,3.36,3.28,3.37,3.81
909,2004.11.15,3.35,3.26,3.41,3.85
910,2004.11.16,3.35,3.26,3.38,3.82
911,2004.11.17,3.35,3.27,3.37,3.81
912,2004.11.18,3.36,3.27,3.40,3.84
913,2004.11.19,3.36,3.23,3.37,3.81
914,2004.11.22,3.36,3.22,3.37,3.81
915,2004.11.23,3.36,3.26,3.33,3.78
916,2004.11.24,3.36,3.26,3.33,3.78
917,2004.11.25,3.36,3.26,3.32,3.77
918,2004.11.26,3.36,3.25,3.31,3.76
919,2004.11.29,3.36,3.25,3.31,3.76
920,2004.11.30,3.36,3.26,3.31,3.76
921,2004.12.01,3.36,3.26,3.28,3.74
922,2004.12.02,3.36,3.26,3.29,3.75
923,2004.12.03,3.36,3.26,3.29,3.75
924,2004.12.06,3.36,3.23,3.28,3.74
925,2004.12.07,3.36,3.19,3.24,3.70
926,2004.12.08,3.37,3.27,3.26,3.71
927,2004.12.09,3.38,3.27,3.29,3.74
928,2004.12.10,3.38,3.28,3.31,3.76
929,2004.12.13,3.38,3.28,3.31,3.76
930,2004.12.14,3.38,3.28,3.28,3.73
931,2004.12.15,3.40,3.28,3.28,3.72
932,2004.12.16,3.40,3.28,3.26,3.71
933,2004.12.17,3.40,3.28,3.26,3.71
934,2004.12.20,3.40,3.29,3.27,3.72
935,2004.12.21,3.41,3.20,3.26,3.71
936,2004.12.22,3.41,3.19,3.27,3.72
937,2004.12.23,3.41,3.28,3.27,3.72
938,2004.12.24,3.42,3.29,3.27,3.72
939,2004.12.27,3.42,3.29,3.28,3.73
940,2004.12.28,3.42,3.27,3.29,3.74
941,2004.12.29,3.42,3.26,3.28,3.73
942,2004.12.30,3.43,3.28,3.28,3.73
943,2004.12.31,3.43,3.29,3.28,3.72
944,2005.01.03,3.45,3.27,3.38,3.82
945,2005.01.04,3.45,3.27,3.37,3.81
946,2005.01.05,3.45,3.28,3.34,3.80
947,2005.01.06,3.45,3.21,3.37,3.83
948,2005.01.07,3.45,3.22,3.36,3.83
949,2005.01.10,3.45,3.27,3.35,3.83
950,2005.01.11,3.45,3.28,3.44,3.92
951,2005.01.12,3.45,3.27,3.45,3.92
952,2005.01.13,3.45,3.28,3.58,4.05
953,2005.01.14,3.45,3.26,3.72,4.19
954,2005.01.17,3.45,3.25,3.77,4.23
955,2005.01.18,3.45,3.25,3.67,4.14
956,2005.01.19,3.46,3.25,3.68,4.14
957,2005.01.20,3.46,3.23,3.73,4.19
958,2005.01.21,3.48,3.19,3.94,4.39
959,2005.01.24,3.49,3.25,3.92,4.38
960,2005.01.25,3.52,3.25,3.87,4.35
961,2005.01.26,3.53,3.26,3.84,4.32
962,2005.01.27,3.53,3.24,3.83,4.31
963,2005.01.28,3.52,3.25,3.94,4.42
964,2005.01.31,3.57,3.26,4.06,4.53
965,2005.02.01,3.58,3.26,4.03,4.50
966,2005.02.02,3.58,3.25,4.02,4.50
967,2005.02.03,3.59,3.26,4.06,4.53
968,2005.02.04,3.60,3.22,4.14,4.61
969,2005.02.07,3.60,3.18,4.27,4.73
970,2005.02.11,3.63,3.27,4.46,4.90
971,2005.02.14,3.63,3.26,4.43,4.87
972,2005.02.15,3.63,3.26,4.31,4.75
973,2005.02.16,3.60,3.26,4.19,4.62
974,2005.02.17,3.59,3.27,4.25,4.67
975,2005.02.18,3.57,3.26,4.13,4.55
976,2005.02.21,3.56,3.26,4.18,4.60
977,2005.02.22,3.57,3.22,4.22,4.65
978,2005.02.23,3.57,3.28,4.21,4.64
979,2005.02.24,3.57,3.27,4.15,4.59
980,2005.02.25,3.57,3.28,4.09,4.53
981,2005.02.28,3.55,3.28,4.04,4.49
982,2005.03.02,3.55,3.28,4.10,4.55
983,2005.03.03,3.55,3.27,4.11,4.56
984,2005.03.04,3.55,3.25,4.18,4.63
985,2005.03.07,3.55,3.17,4.16,4.61
986,2005.03.08,3.55,3.27,4.12,4.57
987,2005.03.09,3.55,3.27,4.14,4.56
988,2005.03.10,3.55,3.26,4.08,4.50
989,2005.03.11,3.55,3.25,4.08,4.50
990,2005.03.14,3.55,3.24,4.04,4.47
991,2005.03.15,3.55,3.24,4.03,4.45
992,2005.03.16,3.55,3.23,4.01,4.43
993,2005.03.17,3.55,3.23,3.97,4.40
994,2005.03.18,3.55,3.23,3.94,4.37
995,2005.03.21,3.55,3.16,3.98,4.41
996,2005.03.22,3.55,3.17,3.96,4.40
997,2005.03.23,3.55,3.23,4.01,4.45
998,2005.03.24,3.55,3.23,4.08,4.52
999,2005.03.25,3.55,3.26,4.11,4.54
1000,2005.03.28,3.55,3.25,4.07,4.50
1001,2005.03.29,3.55,3.24,3.92,4.36
1002,2005.03.30,3.54,3.25,3.90,4.33
1003,2005.03.31,3.54,3.26,3.91,4.34
1004,2005.04.01,3.54,3.25,3.90,4.33
1005,2005.04.04,3.54,3.24,3.92,4.35
1006,2005.04.06,3.54,3.23,3.93,4.36
1007,2005.04.07,3.54,3.23,3.88,4.31
1008,2005.04.08,3.53,3.26,3.87,4.30
1009,2005.04.11,3.53,3.25,3.89,4.31
1010,2005.04.12,3.53,3.24,3.93,4.35
1011,2005.04.13,3.53,3.25,3.92,4.34
1012,2005.04.14,3.53,3.25,3.90,4.32
1013,2005.04.15,3.52,3.26,3.85,4.27
1014,2005.04.18,3.51,3.25,3.83,4.25
1015,2005.04.19,3.51,3.26,3.83,4.25
1016,2005.04.20,3.50,3.26,3.81,4.23
1017,2005.04.21,3.50,3.23,3.82,4.24
1018,2005.04.22,3.50,3.24,3.82,4.24
1019,2005.04.25,3.50,3.26,3.80,4.22
1020,2005.04.26,3.50,3.26,3.81,4.23
1021,2005.04.27,3.49,3.27,3.82,4.24
1022,2005.04.28,3.49,3.27,3.81,4.23
1023,2005.04.29,3.48,3.29,3.76,4.18
1024,2005.05.02,3.48,3.29,3.78,4.19
1025,2005.05.03,3.49,3.30,3.76,4.16
1026,2005.05.04,3.49,3.21,3.77,4.17
1027,2005.05.06,3.49,3.27,3.77,4.18
1028,2005.05.09,3.50,3.29,3.78,4.19
1029,2005.05.10,3.51,3.30,3.78,4.20
1030,2005.05.11,3.51,3.30,3.78,4.20
1031,2005.05.12,3.51,3.30,3.75,4.17
1032,2005.05.13,3.51,3.29,3.72,4.13
1033,2005.05.16,3.51,3.29,3.69,4.10
1034,2005.05.17,3.51,3.29,3.69,4.10
1035,2005.05.18,3.51,3.29,3.67,4.08
1036,2005.05.19,3.51,3.19,3.65,4.07
1037,2005.05.20,3.51,3.23,3.66,4.08
1038,2005.05.23,3.51,3.29,3.68,4.10
1039,2005.05.24,3.51,3.29,3.65,4.07
1040,2005.05.25,3.51,3.29,3.63,4.05
1041,2005.05.26,3.51,3.29,3.62,4.04
1042,2005.05.27,3.52,3.29,3.70,4.11
1043,2005.05.30,3.52,3.29,3.70,4.11
1044,2005.05.31,3.52,3.29,3.67,4.08
1045,2005.06.01,3.52,3.28,3.63,4.04
1046,2005.06.02,3.52,3.28,3.61,4.02
1047,2005.06.03,3.50,3.21,3.61,4.02
1048,2005.06.07,3.51,3.20,3.65,4.06
1049,2005.06.08,3.50,3.28,3.65,4.06
1050,2005.06.09,3.50,3.28,3.65,4.06
1051,2005.06.10,3.50,3.29,3.68,4.09
1052,2005.06.13,3.51,3.28,3.80,4.20
1053,2005.06.14,3.51,3.29,3.79,4.19
1054,2005.06.15,3.52,3.28,3.89,4.28
1055,2005.06.16,3.52,3.27,3.86,4.24
1056,2005.06.17,3.52,3.27,3.86,4.24
1057,2005.06.20,3.51,3.27,3.83,4.21
1058,2005.06.21,3.51,3.20,3.85,4.23
1059,2005.06.22,3.52,3.21,3.93,4.31
1060,2005.06.23,3.52,3.27,3.93,4.31
1061,2005.06.24,3.51,3.27,3.86,4.24
1062,2005.06.27,3.51,3.27,3.80,4.19
1063,2005.06.28,3.51,3.26,3.80,4.19
1064,2005.06.29,3.52,3.26,3.89,4.28
1065,2005.06.30,3.54,3.30,4.02,4.41
1066,2005.07.01,3.53,3.26,3.95,4.34
1067,2005.07.04,3.54,3.25,4.09,4.46
1068,2005.07.05,3.53,3.23,4.05,4.43
1069,2005.07.06,3.53,3.09,4.02,4.40
1070,2005.07.07,3.53,3.03,4.03,4.41
1071,2005.07.08,3.53,3.12,4.03,4.41
1072,2005.07.11,3.53,3.21,4.06,4.44
1073,2005.07.12,3.52,3.21,4.06,4.45
1074,2005.07.13,3.52,3.27,4.17,4.57
1075,2005.07.14,3.51,3.27,4.21,4.61
1076,2005.07.15,3.51,3.26,4.20,4.61
1077,2005.07.18,3.50,3.26,4.20,4.61
1078,2005.07.19,3.50,3.27,4.22,4.64
1079,2005.07.20,3.50,3.27,4.19,4.61
1080,2005.07.21,3.49,3.21,4.10,4.52
1081,2005.07.22,3.48,3.29,4.03,4.45
1082,2005.07.25,3.48,3.28,4.05,4.47
1083,2005.07.26,3.49,3.27,4.16,4.57
1084,2005.07.27,3.49,3.27,4.17,4.58
1085,2005.07.28,3.49,3.28,4.22,4.62
1086,2005.07.29,3.49,3.27,4.23,4.63
1087,2005.08.01,3.50,3.27,4.41,4.81
1088,2005.08.02,3.50,3.27,4.36,4.76
1089,2005.08.03,3.50,3.27,4.36,4.77
1090,2005.08.04,3.50,3.27,4.36,4.78
1091,2005.08.05,3.50,3.23,4.41,4.83
1092,2005.08.08,3.50,3.26,4.40,4.82
1093,2005.08.09,3.50,3.26,4.43,4.85
1094,2005.08.10,3.50,3.26,4.37,4.79
1095,2005.08.11,3.50,3.26,4.36,4.78
1096,2005.08.12,3.50,3.25,4.31,4.73
1097,2005.08.16,3.49,3.24,4.27,4.69
1098,2005.08.17,3.49,3.24,4.28,4.70
1099,2005.08.18,3.49,3.24,4.28,4.70
1100,2005.08.19,3.48,3.21,4.24,4.66
1101,2005.08.22,3.48,3.19,4.28,4.70
1102,2005.08.23,3.49,3.24,4.41,4.82
1103,2005.08.24,3.49,3.24,4.38,4.80
1104,2005.08.25,3.49,3.24,4.40,4.82
1105,2005.08.26,3.49,3.23,4.36,4.78
1106,2005.08.29,3.49,3.24,4.31,4.73
1107,2005.08.30,3.51,3.24,4.22,4.64
1108,2005.08.31,3.51,3.25,4.16,4.59
1109,2005.09.01,3.51,3.25,4.16,4.59
1110,2005.09.02,3.51,3.25,4.14,4.57
1111,2005.09.05,3.53,3.25,4.13,4.55
