,일자,미국_USD,일본_JPY,유럽연합_EUR,중국_CNY,WTI,국제_금
1243,2009-03-05,"1,564.00","1,571.54","1,972.20",228.62,43.61,927.80
1244,2009-03-06,"1,550.00","1,591.38","1,968.50",226.65,45.52,942.70
1245,2009-03-09,"1,548.50","1,570.17","1,957.15",226.39,47.07,918.00
1246,2009-03-10,"1,516.00","1,537.37","1,926.84",221.64,45.71,895.90
1247,2009-03-11,"1,480.00","1,501.32","1,872.94",216.33,42.33,910.70
1248,2009-03-12,"1,498.00","1,554.75","1,909.95",219.05,47.03,924.00
1249,2009-03-13,"1,485.00","1,514.69","1,922.63",217.17,46.25,930.10
1250,2009-03-16,"1,432.00","1,458.55","1,856.44",209.42,47.35,922.00
1251,2009-03-17,"1,408.50","1,428.50","1,830.35",206.07,49.16,916.80
1252,2009-03-18,"1,421.50","1,440.66","1,849.37",207.97,48.14,889.10
1253,2009-03-19,"1,396.00","1,459.18","1,884.60",204.42,51.61,958.80
1254,2009-03-20,"1,405.00","1,488.03","1,923.30",205.83,52.07,956.20
1255,2009-03-23,"1,391.00","1,448.66","1,903.86",203.75,53.80,952.50
1256,2009-03-24,"1,380.00","1,404.87","1,874.59",202.08,53.98,923.80
1257,2009-03-25,"1,365.00","1,396.85","1,835.93",199.80,52.77,935.80
1258,2009-03-26,"1,338.00","1,364.61","1,816.34",195.85,54.34,940.00
1259,2009-03-27,"1,349.00","1,376.81","1,827.90",197.46,52.38,923.20
1260,2009-03-30,"1,395.00","1,449.50","1,839.73",204.06,48.41,915.50
1261,2009-03-31,"1,368.00","1,390.53","1,818.48",200.12,49.66,922.60
1262,2009-04-01,"1,382.00","1,397.65","1,824.24",202.24,48.39,926.10
1263,2009-04-02,"1,334.50","1,344.18","1,770.61",195.27,52.64,907.40
1264,2009-04-03,"1,341.00","1,347.06","1,802.30",196.21,52.51,895.60
1265,2009-04-06,"1,313.50","1,302.82","1,779.79",192.18,51.05,871.50
1266,2009-04-07,"1,322.50","1,316.31","1,766.33",193.50,49.15,882.20
1267,2009-04-08,"1,352.00","1,356.88","1,783.29",197.76,49.38,884.80
1268,2009-04-09,"1,325.00","1,323.02","1,762.78",193.84,52.24,882.20
1269,2009-04-10,"1,334.00","1,327.63","1,751.94",195.21,,
1270,2009-04-13,"1,325.00","1,316.97","1,751.25",193.93,50.05,894.70
1271,2009-04-14,"1,323.50","1,326.95","1,757.08",193.73,49.41,890.90
1272,2009-04-15,"1,332.00","1,347.22","1,761.57",194.91,49.25,892.80
1273,2009-04-16,"1,334.00","1,351.16","1,757.14",195.27,49.98,879.30
1274,2009-04-17,"1,332.00","1,342.07","1,742.26",194.96,50.33,867.40
1275,2009-04-20,"1,337.00","1,349.55","1,736.76",195.68,45.88,887.00
1276,2009-04-21,"1,349.50","1,375.92","1,745.44",197.51,46.51,882.10
1277,2009-04-22,"1,354.00","1,377.70","1,751.13",198.30,48.85,891.80
1278,2009-04-23,"1,346.00","1,370.25","1,753.43",197.08,49.62,905.90
1279,2009-04-24,"1,342.00","1,381.65","1,775.47",196.58,51.55,913.60
1280,2009-04-27,"1,346.00","1,392.51","1,771.74",197.17,50.14,907.40
1281,2009-04-28,"1,356.80","1,414.51","1,767.23",198.73,49.92,892.80
1282,2009-04-29,"1,335.00","1,379.99","1,761.13",195.60,50.97,899.80
1283,2009-04-30,"1,290.00","1,320.37","1,723.70",189.02,51.12,890.70
1284,2009-05-01,,,,,53.20,887.60
1285,2009-05-04,"1,274.30","1,282.51","1,696.60",186.89,54.47,901.60
1286,2009-05-05,,,,,53.84,903.70
1287,2009-05-06,"1,272.00","1,291.37","1,693.03",186.43,56.34,910.50
1288,2009-05-07,"1,263.00","1,276.66","1,676.51",185.14,56.71,915.00
1289,2009-05-08,"1,246.00","1,253.77","1,670.14",182.66,58.63,914.40
1290,2009-05-11,"1,247.00","1,275.05","1,699.91",182.79,58.50,913.00
1291,2009-05-12,"1,238.00","1,267.79","1,690.49",181.43,58.85,923.50
1292,2009-05-13,"1,243.00","1,290.36","1,703.41",182.22,58.02,925.50
1293,2009-05-14,"1,267.20","1,325.66","1,724.03",185.70,58.62,928.00
1294,2009-05-15,"1,263.00","1,325.29","1,717.68",185.05,56.34,930.90
1295,2009-05-18,"1,258.00","1,317.55","1,693.27",184.32,59.03,921.30
1296,2009-05-19,"1,242.00","1,285.85","1,690.98",181.98,59.65,926.30
1297,2009-05-20,"1,245.00","1,296.20","1,700.67",182.43,62.04,937.00
1298,2009-05-21,"1,245.00","1,318.44","1,716.11",182.42,61.05,950.80
1299,2009-05-22,"1,246.50","1,323.11","1,737.25",182.65,61.67,958.50
1300,2009-05-25,"1,253.00","1,319.78","1,751.44",183.64,,
1301,2009-05-26,"1,267.00","1,337.06","1,763.54",185.51,62.45,953.10
1302,2009-05-27,"1,270.00","1,330.96","1,773.56",185.94,63.45,953.20
1303,2009-05-28,"1,256.90","1,299.52","1,743.32",184.07,65.08,961.50
1304,2009-05-29,"1,253.00","1,300.60","1,754.45",183.50,66.31,978.80
1305,2009-06-01,"1,233.50","1,304.60","1,756.75",180.65,68.58,978.60
1306,2009-06-02,"1,241.00","1,286.01","1,753.41",181.79,68.55,983.20
1307,2009-06-03,"1,234.50","1,284.33","1,760.64",180.73,66.12,964.50
1308,2009-06-04,"1,245.00","1,293.64","1,771.01",182.20,68.81,981.20
1309,2009-06-05,"1,245.00","1,287.09","1,766.41",182.19,68.44,961.70
1310,2009-06-08,"1,257.00","1,274.72","1,742.20",183.85,68.09,951.70
1311,2009-06-09,"1,263.00","1,287.72","1,760.62",184.78,70.01,954.00
1312,2009-06-10,"1,245.50","1,276.65","1,761.39",182.28,71.33,954.00
1313,2009-06-11,"1,254.00","1,282.34","1,754.85",183.49,72.68,961.30
1314,2009-06-12,"1,254.00","1,280.51","1,765.01",183.51,72.04,940.10
1315,2009-06-15,"1,266.00","1,287.37","1,758.22",185.11,70.62,926.90
1316,2009-06-16,"1,256.50","1,302.75","1,739.50",183.87,70.47,931.60
1317,2009-06-17,"1,260.00","1,307.87","1,748.63",184.29,71.03,935.40
1318,2009-06-18,"1,265.00","1,320.05","1,763.79",185.10,71.37,934.00
1319,2009-06-19,"1,267.00","1,308.21","1,763.54",185.34,69.55,935.60
1320,2009-06-22,"1,276.50","1,329.69","1,770.38",186.75,66.93,920.60
1321,2009-06-23,"1,286.00","1,352.40","1,786.13",188.08,69.24,923.90
1322,2009-06-24,"1,284.00","1,346.48","1,812.11",187.88,68.67,934.10
1323,2009-06-25,"1,289.50","1,337.38","1,802.46",188.68,70.23,939.10
1324,2009-06-26,"1,284.30","1,338.79","1,800.46",187.91,69.16,941.00
1325,2009-06-29,"1,284.50","1,344.46","1,801.90",187.97,71.49,940.70
1326,2009-06-30,"1,272.00","1,330.96","1,795.17",186.21,69.89,927.40
1327,2009-07-01,"1,264.00","1,305.79","1,778.45",184.98,69.31,941.30
1328,2009-07-02,"1,269.50","1,312.55","1,790.63",185.82,66.73,931.00
1329,2009-07-03,"1,269.00","1,323.53","1,775.97",185.72,,
1330,2009-07-06,"1,272.50","1,336.94","1,772.59",186.19,64.05,924.30
1331,2009-07-07,"1,273.50","1,341.23","1,773.73",186.36,62.93,929.10
1332,2009-07-08,"1,279.30","1,357.20","1,778.87",187.23,60.14,909.30
1333,2009-07-09,"1,278.40","1,368.88","1,777.49",187.10,60.41,916.20
1334,2009-07-10,"1,285.00","1,383.80","1,789.75",188.08,59.89,912.50
1335,2009-07-13,"1,307.50","1,415.04","1,824.35",191.37,59.69,922.50
1336,2009-07-14,"1,294.00","1,388.26","1,812.76",189.40,59.52,922.80
1337,2009-07-15,"1,278.00","1,366.26","1,794.31",187.07,61.54,939.40
1338,2009-07-16,"1,268.00","1,354.27","1,784.71",185.61,62.02,935.40
1339,2009-07-17,"1,260.00","1,346.30","1,777.86",184.43,63.56,937.50
1340,2009-07-20,"1,247.00","1,318.04","1,773.48",182.55,63.98,948.80
1341,2009-07-21,"1,250.00","1,328.37","1,778.13",182.99,64.72,946.90
1342,2009-07-22,"1,250.00","1,337.76","1,774.13",183.00,65.40,953.30
1343,2009-07-23,"1,248.50","1,323.26","1,777.49",182.78,67.16,954.80
1344,2009-07-24,"1,248.50","1,314.90","1,775.37",182.76,68.05,953.10
1345,2009-07-27,"1,243.00","1,307.05","1,770.90",181.95,68.38,953.50
1346,2009-07-28,"1,234.50","1,299.20","1,764.10",180.71,67.23,939.10
1347,2009-07-29,"1,243.00","1,316.60","1,761.70",181.97,63.35,927.20
1348,2009-07-30,"1,236.00","1,300.37","1,738.43",180.93,66.94,934.90
1349,2009-07-31,"1,229.50","1,285.42","1,733.84",180.01,69.45,953.70
1350,2009-08-03,"1,221.50","1,286.87","1,737.95",178.83,71.58,956.60
1351,2009-08-04,"1,221.50","1,285.92","1,758.96",178.85,71.42,967.50
1352,2009-08-05,"1,225.00","1,289.61","1,762.53",179.33,71.97,964.20
1353,2009-08-06,"1,224.00","1,286.25","1,763.17",179.21,71.94,960.70
1354,2009-08-07,"1,229.00","1,288.40","1,765.09",179.90,70.93,957.30
1355,2009-08-10,"1,227.50","1,260.91","1,742.44",179.60,70.60,945.00
1356,2009-08-11,"1,237.00","1,277.36","1,753.20",181.00,69.45,945.80
1357,2009-08-12,"1,250.00","1,311.65","1,762.88",182.89,70.16,950.70
1358,2009-08-13,"1,236.00","1,283.89","1,761.79",180.88,70.52,954.70
1359,2009-08-14,"1,239.00","1,302.29","1,768.05",181.29,67.51,947.00
1360,2009-08-17,"1,257.50","1,327.46","1,775.59",184.00,66.75,934.30
1361,2009-08-18,"1,248.50","1,312.97","1,764.75",182.69,69.19,937.70
1362,2009-08-19,"1,257.50","1,334.22","1,773.45",184.00,72.42,943.30
1363,2009-08-20,"1,246.50","1,322.13","1,772.27",182.47,72.54,940.30
1364,2009-08-21,"1,249.00","1,330.14","1,785.95",182.84,73.89,953.20
1365,2009-08-24,"1,242.50","1,308.86","1,777.89",181.89,74.37,942.30
1366,2009-08-25,"1,247.00","1,324.20","1,780.59",182.54,72.05,944.50
1367,2009-08-26,"1,246.50","1,323.81","1,785.61",182.48,71.43,944.30
1368,2009-08-27,"1,248.00","1,334.05","1,778.15",182.70,72.49,945.50
1369,2009-08-28,"1,245.50","1,325.71","1,785.42",182.34,72.74,957.50
1370,2009-08-31,"1,249.50","1,346.88","1,784.54",182.94,69.96,952.20
1371,2009-09-01,"1,242.50","1,332.87","1,784.60",181.91,68.05,955.20
1372,2009-09-02,"1,250.50","1,347.96","1,777.46",183.07,68.05,977.10
1373,2009-09-03,"1,245.50","1,348.67","1,780.19",182.34,67.96,996.30
1374,2009-09-04,"1,241.50","1,338.11","1,773.23",181.76,68.02,995.40
1375,2009-09-07,"1,234.50","1,324.71","1,772.12",180.79,,
1376,2009-09-08,"1,229.50","1,331.64","1,773.18",180.08,71.10,998.50
1377,2009-09-09,"1,228.00","1,327.71","1,779.13",179.83,71.31,995.90
1378,2009-09-10,"1,223.00","1,326.75","1,782.16",179.10,71.94,995.70
1379,2009-09-11,"1,222.00","1,344.19","1,783.88",178.98,69.29,"1,005.20"
1380,2009-09-14,"1,226.00","1,354.10","1,786.04",179.56,68.86,"1,000.20"
1381,2009-09-15,"1,216.50","1,334.61","1,775.85",178.14,70.93,"1,005.30"
1382,2009-09-16,"1,207.50","1,337.95","1,775.87",176.90,72.51,"1,019.20"
1383,2009-09-17,"1,206.00","1,331.42","1,777.64",176.67,72.47,"1,012.60"
1384,2009-09-18,"1,209.30","1,326.42","1,775.25",177.12,72.04,"1,009.40"
1385,2009-09-21,"1,206.50","1,310.99","1,768.01",176.70,69.71,"1,003.90"
1386,2009-09-22,"1,201.50","1,315.41","1,776.42",176.01,71.55,"1,014.40"
1387,2009-09-23,"1,196.50","1,314.69","1,770.46",175.30,68.97,"1,013.10"
1388,2009-09-24,"1,191.00","1,314.57","1,757.68",174.47,65.89,997.60
1389,2009-09-25,"1,185.50","1,308.21","1,740.91",173.62,66.02,990.30
1390,2009-09-28,"1,195.00","1,333.41","1,746.13",175.04,66.84,992.50
1391,2009-09-29,"1,188.50","1,323.79","1,733.90",174.09,66.71,993.10
1392,2009-09-30,"1,178.00","1,311.66","1,720.94",172.56,70.61,"1,008.00"
1393,2009-10-01,"1,174.50","1,305.29","1,713.60",172.06,70.82,999.50
1394,2009-10-02,,,,,69.95,"1,003.20"
1395,2009-10-05,"1,172.50","1,304.66","1,714.20",171.76,70.41,"1,016.70"
1396,2009-10-06,"1,170.50","1,312.22","1,723.80",171.46,70.88,"1,038.60"
1397,2009-10-07,"1,170.50","1,326.50","1,721.69",171.46,69.57,"1,043.30"
1398,2009-10-08,"1,166.50","1,321.36","1,724.44",170.88,71.69,"1,055.40"
1399,2009-10-09,"1,164.00","1,304.20","1,715.74",170.55,71.77,"1,047.80"
1400,2009-10-12,"1,171.00","1,294.92","1,720.78",171.59,73.27,"1,056.70"
1401,2009-10-13,"1,169.00","1,298.02","1,726.61",171.26,74.15,"1,064.20"
1402,2009-10-14,"1,164.00","1,306.40","1,734.36",170.55,75.18,"1,063.90"
1403,2009-10-15,"1,156.50","1,291.60","1,728.39",169.41,77.58,"1,049.80"
1404,2009-10-16,"1,163.50","1,276.05","1,735.24",170.44,78.53,"1,050.70"
1405,2009-10-19,"1,169.00","1,291.00","1,746.14",171.25,79.61,"1,057.30"
1406,2009-10-20,"1,167.00","1,293.50","1,746.77",170.96,79.09,"1,057.80"
1407,2009-10-21,"1,177.00","1,298.40","1,761.03",172.40,81.37,"1,063.70"
1408,2009-10-22,"1,193.00","1,305.82","1,786.99",174.73,81.19,"1,057.80"
1409,2009-10-23,"1,182.00","1,287.44","1,776.78",173.14,80.50,"1,055.60"
1410,2009-10-26,"1,176.50","1,280.20","1,768.87",172.32,78.68,"1,042.10"
1411,2009-10-27,"1,185.00","1,287.90","1,765.65",173.52,79.55,"1,034.70"
1412,2009-10-28,"1,194.00","1,309.93","1,771.54",174.89,77.46,"1,029.90"
1413,2009-10-29,"1,193.00","1,316.05","1,758.84",174.72,79.87,"1,047.10"
1414,2009-10-30,"1,184.00","1,299.67","1,754.92",173.40,77.00,"1,040.40"
1415,2009-11-02,"1,184.00","1,314.39","1,746.64",173.42,78.13,"1,054.00"
1416,2009-11-03,"1,183.00","1,313.28","1,747.65",173.26,79.60,"1,084.90"
1417,2009-11-04,"1,181.50","1,304.80","1,741.29",173.08,80.40,"1,087.30"
1418,2009-11-05,"1,182.00","1,308.68","1,751.96",173.14,79.62,"1,089.30"
1419,2009-11-06,"1,168.00","1,290.32","1,737.63",171.09,77.43,"1,095.70"
1420,2009-11-09,"1,159.50","1,285.19","1,734.61",169.86,79.43,"1,101.40"
1421,2009-11-10,"1,160.00","1,290.04","1,736.87",169.91,79.05,"1,102.50"
1422,2009-11-11,"1,157.00","1,285.84","1,735.15",169.50,79.28,"1,114.60"
1423,2009-11-12,"1,158.50","1,290.81","1,737.05",169.71,76.94,"1,106.60"
1424,2009-11-13,"1,160.00","1,284.32","1,725.85",169.95,76.35,"1,116.70"
1425,2009-11-16,"1,154.00","1,287.95","1,730.42",169.06,78.90,"1,139.20"
1426,2009-11-17,"1,154.00","1,298.38","1,725.92",169.05,79.14,"1,139.40"
1427,2009-11-18,"1,153.50","1,294.03","1,717.79",168.98,79.58,"1,141.20"
1428,2009-11-19,"1,158.00","1,301.85","1,724.26",169.61,77.46,"1,141.90"
1429,2009-11-20,"1,160.00","1,305.57","1,729.44",169.90,77.47,"1,146.80"
1430,2009-11-23,"1,154.50","1,302.61","1,728.17",169.09,77.56,"1,164.70"
1431,2009-11-24,"1,158.50","1,306.82","1,726.17",169.64,76.02,"1,165.80"
1432,2009-11-25,"1,153.00","1,305.33","1,730.08",168.87,77.96,"1,187.00"
1433,2009-11-26,"1,155.50","1,331.22","1,743.65",169.26,,
1434,2009-11-27,"1,182.00","1,372.98","1,755.62",173.09,76.05,"1,174.20"
1435,2009-11-30,"1,161.00","1,347.34","1,749.63",170.07,77.28,"1,181.10"
1436,2009-12-01,"1,161.00","1,333.72","1,745.22",170.08,78.37,"1,199.10"
1437,2009-12-02,"1,154.50","1,324.12","1,740.64",169.12,76.60,"1,212.00"
1438,2009-12-03,"1,151.00","1,310.64","1,740.66",168.62,76.46,"1,217.40"
1439,2009-12-04,"1,150.00","1,304.30","1,735.24",168.47,75.47,"1,168.80"
1440,2009-12-07,"1,154.00","1,285.36","1,717.15",169.00,73.93,"1,163.40"
1441,2009-12-08,"1,157.00","1,300.29","1,713.52",169.46,72.62,"1,142.80"
1442,2009-12-09,"1,162.00","1,321.96","1,710.93",170.18,70.67,"1,120.40"
1443,2009-12-10,"1,164.50","1,323.75","1,712.63",170.60,70.54,"1,125.70"
1444,2009-12-11,"1,163.50","1,312.02","1,713.84",170.44,69.87,"1,119.40"
1445,2009-12-14,"1,158.00","1,307.29","1,699.94",169.58,69.51,"1,123.30"
1446,2009-12-15,"1,161.60","1,303.41","1,697.91",170.14,70.69,"1,122.40"
1447,2009-12-16,"1,164.50","1,298.94","1,692.83",170.56,72.66,"1,135.50"
1448,2009-12-17,"1,178.50","1,314.56","1,696.45",172.59,72.65,"1,106.80"
1449,2009-12-18,"1,177.00","1,309.96","1,692.29",172.38,73.36,"1,110.80"
1450,2009-12-21,"1,184.00","1,309.30","1,696.08",173.40,72.47,"1,095.40"
1451,2009-12-22,"1,179.00","1,293.33","1,689.51",172.66,74.40,"1,086.00"
1452,2009-12-23,"1,184.50","1,291.99","1,689.10",173.49,76.67,"1,093.30"
1453,2009-12-24,"1,176.00","1,289.90","1,689.68",172.24,78.05,"1,104.10"
1454,2009-12-28,"1,170.50","1,278.54","1,683.18",171.41,78.77,"1,107.20"
1455,2009-12-29,"1,170.50","1,275.75","1,687.63",171.41,78.87,"1,097.00"
1456,2009-12-30,"1,163.00","1,262.21","1,668.21",170.35,79.28,"1,091.50"
1457,2009-12-31,"1,159.00","1,256.10","1,671.05",169.79,79.36,"1,095.20"
1458,2010-01-04,"1,153.00","1,238.59","1,649.37",168.90,81.51,"1,117.70"
1459,2010-01-05,"1,140.50","1,241.16","1,648.59",167.06,81.77,"1,118.10"
1460,2010-01-06,"1,138.50","1,235.62","1,630.90",166.75,83.18,"1,135.90"
1461,2010-01-07,"1,135.50","1,225.18","1,633.76",166.31,82.66,"1,133.10"
1462,2010-01-08,"1,132.00","1,213.29","1,621.36",165.80,82.75,"1,138.20"
1463,2010-01-11,"1,119.50","1,212.10","1,623.61",164.01,82.52,"1,150.70"
1464,2010-01-12,"1,123.00","1,223.31","1,630.26",164.52,80.79,"1,128.90"
1465,2010-01-13,"1,125.50","1,234.37","1,631.41",164.88,79.65,"1,136.40"
1466,2010-01-14,"1,121.70","1,221.50","1,630.62",164.32,79.39,"1,142.60"
1467,2010-01-15,"1,124.00","1,236.25","1,621.26",164.65,78.00,"1,130.10"
1468,2010-01-18,"1,125.50","1,236.95","1,618.24",164.87,,
1469,2010-01-19,"1,127.00","1,245.58","1,624.01",165.09,79.02,"1,139.70"
1470,2010-01-20,"1,137.50","1,251.10","1,615.82",166.63,77.74,"1,112.30"
1471,2010-01-21,"1,138.50","1,244.13","1,604.37",166.78,76.08,"1,102.70"
1472,2010-01-22,"1,146.00","1,267.00","1,621.59",167.88,74.54,"1,089.20"
1473,2010-01-25,"1,149.50","1,273.68","1,625.62",168.39,75.26,"1,095.20"
1474,2010-01-26,"1,164.00","1,291.18","1,639.96",170.52,74.71,"1,097.90"
1475,2010-01-27,"1,162.50","1,301.06","1,633.89",170.29,73.67,"1,084.50"
1476,2010-01-28,"1,151.50","1,275.19","1,614.98",168.68,73.64,"1,083.60"
1477,2010-01-29,"1,157.00","1,281.85","1,614.36",169.49,72.89,"1,083.00"
1478,2010-02-01,"1,168.00","1,292.75","1,622.12",171.10,74.43,"1,104.30"
1479,2010-02-02,"1,159.00","1,278.40","1,616.81",169.78,77.23,"1,117.40"
1480,2010-02-03,"1,148.50","1,271.31","1,606.06",168.24,76.98,"1,111.40"
1481,2010-02-04,"1,153.00","1,266.75","1,598.87",168.90,73.14,"1,062.40"
1482,2010-02-05,"1,171.00","1,308.67","1,603.33",171.54,71.19,"1,052.20"
1483,2010-02-08,"1,172.00","1,309.94","1,602.71",171.68,71.89,"1,065.70"
1484,2010-02-09,"1,161.50","1,296.75","1,595.32",170.16,73.75,"1,076.70"
1485,2010-02-10,"1,158.50","1,290.23","1,597.22",169.69,74.52,"1,075.80"
1486,2010-02-11,"1,157.10","1,286.10","1,594.83",169.40,75.28,"1,094.20"
1487,2010-02-12,"1,153.00","1,280.83","1,573.73",168.84,74.13,"1,089.50"
1488,2010-02-16,"1,151.00","1,281.31","1,573.07",168.57,77.01,"1,119.30"
1489,2010-02-17,"1,143.50","1,267.60","1,573.34",167.47,77.33,"1,119.50"
1490,2010-02-18,"1,148.50","1,263.89","1,556.91",168.09,79.06,"1,118.00"
1491,2010-02-19,"1,160.50","1,262.79","1,564.35",169.94,79.81,"1,121.30"
1492,2010-02-22,"1,147.50","1,253.41","1,563.93",168.07,80.31,"1,112.60"
1493,2010-02-23,"1,146.50","1,260.86","1,567.27",167.94,78.86,"1,102.70"
1494,2010-02-24,"1,154.00","1,277.54","1,560.79",169.05,80.00,"1,096.50"
1495,2010-02-25,"1,162.00","1,300.21","1,565.91",170.22,78.17,"1,107.80"
1496,2010-02-26,"1,159.00","1,297.15","1,573.34",169.78,79.66,"1,118.30"
1497,2010-03-01,,,,,78.70,"1,117.80"
1498,2010-03-02,"1,153.00","1,291.73","1,560.59",168.89,79.68,"1,136.90"
1499,2010-03-03,"1,147.00","1,290.50","1,562.10",168.05,80.87,"1,142.70"
1500,2010-03-04,"1,146.00","1,297.85","1,564.18",167.91,80.21,"1,132.60"
1501,2010-03-05,"1,141.00","1,276.00","1,549.36",167.17,81.50,"1,134.80"
1502,2010-03-08,"1,131.50","1,251.94","1,550.04",165.75,81.87,"1,123.60"
1503,2010-03-09,"1,135.00","1,261.95","1,544.62",166.27,81.49,"1,122.00"
1504,2010-03-10,"1,132.00","1,257.50","1,536.69",165.86,82.09,"1,107.80"
1505,2010-03-11,"1,133.00","1,254.01","1,544.05",166.00,82.11,"1,108.00"
1506,2010-03-12,"1,128.30","1,245.64","1,546.34",165.34,81.24,"1,101.50"
1507,2010-03-15,"1,134.70","1,252.15","1,559.87",166.24,79.80,"1,105.10"
1508,2010-03-16,"1,134.50","1,256.23","1,550.29",166.21,81.70,"1,122.20"
1509,2010-03-17,"1,128.30","1,247.43","1,557.51",165.31,82.93,"1,124.00"
1510,2010-03-18,"1,133.70","1,258.13","1,548.41",166.09,82.20,"1,127.40"
1511,2010-03-19,"1,132.70","1,252.29","1,542.28",165.95,80.68,"1,107.40"
1512,2010-03-22,"1,136.50","1,254.00","1,536.09",166.49,81.25,"1,099.30"
1513,2010-03-23,"1,138.50","1,262.20","1,538.11",166.79,81.91,"1,103.50"
1514,2010-03-24,"1,137.50","1,255.66","1,527.66",166.65,80.61,"1,088.60"
1515,2010-03-25,"1,141.00","1,242.78","1,521.98",167.13,80.53,"1,092.70"
1516,2010-03-26,"1,139.50","1,230.16","1,522.26",166.91,80.00,"1,104.20"
1517,2010-03-29,"1,133.00","1,222.62","1,528.30",165.99,82.17,"1,110.30"
1518,2010-03-30,"1,131.00","1,222.17","1,528.43",165.70,82.37,"1,104.50"
1519,2010-03-31,"1,129.00","1,210.20","1,516.81",165.41,83.76,"1,113.30"
1520,2010-04-01,"1,126.50","1,203.53","1,522.13",165.03,84.87,"1,125.10"
1521,2010-04-02,"1,126.00","1,198.51","1,526.52",164.98,,
1522,2010-04-05,"1,122.50","1,187.45","1,513.69",164.46,86.62,"1,132.90"
1523,2010-04-06,"1,122.70","1,197.04","1,506.10",164.49,86.84,"1,135.10"
1524,2010-04-07,"1,121.00","1,194.84","1,500.79",164.25,85.88,"1,152.30"
1525,2010-04-08,"1,124.00","1,206.01","1,494.13",164.68,85.39,"1,152.20"
1526,2010-04-09,"1,116.00","1,192.69","1,495.22",163.55,84.92,"1,161.10"
1527,2010-04-12,"1,115.50","1,194.07","1,518.98",163.45,84.34,"1,161.60"
1528,2010-04-13,"1,122.00","1,202.96","1,526.48",164.39,84.05,"1,152.80"
1529,2010-04-14,"1,113.50","1,192.06","1,517.70",163.14,85.84,"1,159.00"
1530,2010-04-15,"1,109.50","1,191.60","1,509.25",162.56,85.51,"1,159.70"
1531,2010-04-16,"1,110.30","1,198.51","1,502.68",162.68,83.24,"1,136.30"
1532,2010-04-19,"1,120.00","1,219.25","1,507.18",164.08,81.45,"1,135.20"
1533,2010-04-20,"1,116.00","1,201.68","1,503.59",163.50,83.45,"1,138.60"
1534,2010-04-21,"1,108.50","1,189.25","1,489.27",162.37,83.68,"1,148.20"
1535,2010-04-22,"1,108.30","1,190.95","1,487.23",162.38,83.70,"1,142.30"
1536,2010-04-23,"1,109.50","1,188.41","1,472.08",162.51,85.12,"1,153.10"
1537,2010-04-26,"1,104.10","1,172.33","1,477.84",161.73,84.20,"1,153.50"
1538,2010-04-27,"1,112.00","1,185.63","1,486.19",162.91,82.44,"1,161.70"
1539,2010-04-28,"1,119.50","1,200.02","1,476.40",164.01,83.22,"1,171.30"
1540,2010-04-29,"1,114.90","1,185.56","1,472.23",163.36,85.17,"1,168.40"
1541,2010-04-30,"1,107.00","1,176.03","1,472.09",162.19,86.15,"1,180.10"
1542,2010-05-03,"1,117.50","1,189.84","1,477.78",163.75,86.19,"1,182.70"
